Clave;Nombre;ratebasiced
20372;Santa Catarina Yosonotú;0.821966341895483
20373;Santa Catarina Zapoquila;0.802702702702703
20374;Santa Cruz Acatepec;0.872777017783858
20375;Santa Cruz Amilpas;0.352941176470588
20376;Santa Cruz de Bravo;0.765342960288809
20377;Santa Cruz Itundujia;0.817385083169379
20378;Santa Cruz Mixtepec;0.756109481915934
20379;Santa Cruz Nundaco;0.857244318181818
20380;Santa Cruz Papalutla;0.859202714164546
20381;Santa Cruz Tacache de Mina;0.812121212121212
20382;Santa Cruz Tacahua;0.759510869565217
20383;Santa Cruz Tayata;0.828828828828829
20384;Santa Cruz Xitla;0.931918656056587
20385;Santa Cruz Xoxocotlán;0.473201833034469
20386;Santa Cruz Zenzontepec;0.949263502454992
20387;Santa Gertrudis;0.761864762704746
20388;Santa Inés del Monte;0.925250683682771
20389;Santa Inés Yatzeche;0.816568047337278
20390;Santa Lucía del Camino;0.388257515126293
20391;Santa Lucía Miahuatlán;0.947011706715958
20392;Santa Lucía Monteverde;0.871665262566695
20393;Santa Lucía Ocotlán;0.914107699154428
20394;Santa María Alotepec;0.754884547069272
20395;Santa María Apazco;0.895543175487465
20396;Santa María la Asunción;0.919582245430809
20397;Heroica Ciudad de Tlaxiaco;0.55823270511229
20398;Ayoquezco de Aldama;0.795404814004376
20399;Santa María Atzompa;0.591135955280495
20400;Santa María Camotlán;0.772591857000993
20401;Santa María Colotepec;0.717572008505703
20402;Santa María Cortijo;0.818840579710145
20403;Santa María Coyotepec;0.663926940639269
20404;Santa María Chachoápam;0.781914893617021
20405;Villa de Chilapa de Díaz;0.846016114592659
20406;Santa María Chilchotla;0.917141926022487
20407;Santa María Chimalapa;0.918404588112617
20408;Santa María del Rosario;0.734265734265734
20409;Santa María del Tule;0.354720616570328
20410;Santa María Ecatepec;0.804185351270553
20411;Santa María Guelacé;0.75146771037182
20412;Santa María Guienagati;0.914048606994665
20413;Santa María Huatulco;0.600497895797522
20414;Santa María Huazolotitlán;0.750781378516203
20415;Santa María Ipalapa;0.840186190845617
20416;Santa María Ixcatlán;0.713286713286713
20417;Santa María Jacatepec;0.778816759575616
20418;Santa María Jalapa del Marqués;0.634534534534535
20419;Santa María Jaltianguis;0.816425120772947
20420;Santa María Lachixío;0.836805555555556
20421;Santa María Mixtequilla;0.661665416354088
20422;Santa María Nativitas;0.71304347826087
20423;Santa María Nduayaco;0.894854586129754
20424;Santa María Ozolotepec;0.934131736526946
20425;Santa María Pápalo;0.898773006134969
20426;Santa María Peñoles;0.916120218579235
20427;Santa María Petapa;0.737794065492375
20428;Santa María Quiegolani;0.80625
20429;Santa María Sola;0.840664711632454
20430;Santa María Tataltepec;0.929292929292929
20431;Santa María Tecomavaca;0.620627802690583
20432;Santa María Temaxcalapa;0.874403815580286
20433;Santa María Temaxcaltepec;0.949716139497161
20434;Santa María Teopoxco;0.921787709497207
20435;Santa María Tepantlali;0.916723087339201
20436;Santa María Texcatitlán;0.854929577464789
20437;Santa María Tlahuitoltepec;0.802554226636935
20438;Santa María Tlalixtac;0.942857142857143
20439;Santa María Tonameca;0.829657089898054
20440;Santa María Totolapilla;0.888341543513957
20441;Santa María Xadani;0.860303413400759
20442;Santa María Yalina;0.911196911196911
20443;Santa María Yavesía;0.885714285714286
20444;Santa María Yolotepec;0.890625
20445;Santa María Yosoyúa;0.77741935483871
20446;Santa María Yucuhiti;0.756742464304601
20447;Santa María Zacatepec;0.843936381709742
20448;Santa María Zaniza;0.900977995110024
20449;Santa María Zoquitlán;0.891172349369454
20450;Santiago Amoltepec;0.939491126790678
20451;Santiago Apoala;0.890995260663507
20452;Santiago Apóstol;0.900786862812179
20453;Santiago Astata;0.614355231143552
20454;Santiago Atitlán;0.863091482649842
20455;Santiago Ayuquililla;0.829707426856714
20456;Santiago Cacaloxtepec;0.835855646100116
20457;Santiago Camotlán;0.926219512195122
20458;Santiago Comaltepec;0.813636363636364
20459;Santiago Chazumba;0.71831955922865
20460;Santiago Choápam;0.934576023391813
20461;Santiago del Río;0.81917211328976
20462;Santiago Huajolotitlán;0.688550840672538
20463;Santiago Huauclilla;0.847560975609756
20464;Santiago Ihuitlán Plumas;0.81413612565445
20465;Santiago Ixcuintepec;0.943100995732575
20466;Santiago Ixtayutla;0.941005098324836
20467;Santiago Jamiltepec;0.728129959854355
20468;Santiago Jocotepec;0.910825062034739
20469;Santiago Juxtlahuaca;0.800012819691045
20470;Santiago Lachiguiri;0.891096579476861
20471;Santiago Lalopa;0.921450151057402
20472;Santiago Laollaga;0.612783940834654
20473;Santiago Laxopa;0.906789413118527
20474;Santiago Llano Grande;0.702674897119342
20475;Santiago Matatlán;0.863594639250964
20476;Santiago Miltepec;0.827205882352941
20477;Santiago Minas;0.909090909090909
20478;Santiago Nacaltepec;0.854777070063694
20479;Santiago Nejapilla;0.923469387755102
20480;Santiago Nundiche;0.878923766816143
20481;Santiago Nuyoó;0.771808203350664
20482;Santiago Pinotepa Nacional;0.654796848447397
20483;Santiago Suchilquitongo;0.681998864281658
20484;Santiago Tamazola;0.877303182579565
20485;Santiago Tapextla;0.883780332056194
20486;Villa Tejúpam de la Unión;0.776447105788423
20487;Santiago Tenango;0.767008387698043
20488;Santiago Tepetlapa;0.957627118644068
20489;Santiago Tetepec;0.908314773570898
20490;Santiago Texcalcingo;0.950946040644709
20491;Santiago Textitlán;0.841584158415842
20492;Santiago Tilantongo;0.86212839293408
20493;Santiago Tillo;0.703804347826087
20494;Santiago Tlazoyaltepec;0.914422241529105
20495;Santiago Xanica;0.918478260869565
20496;Santiago Xiacuí;0.679755671902269
20497;Santiago Yaitepec;0.871580122836404
20498;Santiago Yaveo;0.878081102570898
20499;Santiago Yolomécatl;0.631175468483816
20500;Santiago Yosondúa;0.867531264474294
20501;Santiago Yucuyachi;0.877284595300261
20502;Santiago Zacatepec;0.899748472871003
20503;Santiago Zoochila;0.87987012987013
20504;Nuevo Zoquiápam;0.853551912568306
20505;Santo Domingo Ingenio;0.665470494417863
20506;Santo Domingo Albarradas;0.792735042735043
20507;Santo Domingo Armenta;0.802698145025295
20508;Santo Domingo Chihuitán;0.654214559386973
20509;Santo Domingo de Morelos;0.904740507751067
20510;Santo Domingo Ixcatlán;0.702797202797203
20511;Santo Domingo Nuxaá;0.89297124600639
20512;Santo Domingo Ozolotepec;0.982484076433121
20513;Santo Domingo Petapa;0.815494849977609
20514;Santo Domingo Roayaga;0.959780621572212
20515;Santo Domingo Tehuantepec;0.593410404624277
20516;Santo Domingo Teojomulco;0.906574394463668
20517;Santo Domingo Tepuxtepec;0.90547263681592
20518;Santo Domingo Tlatayápam;0.879310344827586
20519;Santo Domingo Tomaltepec;0.722110552763819
20520;Santo Domingo Tonalá;0.86218836565097
20521;Santo Domingo Tonaltepec;0.757142857142857
20522;Santo Domingo Xagacía;0.891025641025641
20523;Santo Domingo Yanhuitlán;0.675313059033989
20524;Santo Domingo Yodohino;0.88855421686747
20525;Santo Domingo Zanatepec;0.761011904761905
20526;Santos Reyes Nopala;0.838717724834726
20527;Santos Reyes Pápalo;0.934782608695652
20528;Santos Reyes Tepejillo;0.773930753564155
20529;Santos Reyes Yucuná;0.987031700288184
20530;Santo Tomás Jalieza;0.789735099337748
20531;Santo Tomás Mazaltepec;0.740066225165563
20532;Santo Tomás Ocotepec;0.861233480176211
20533;Santo Tomás Tamazulapan;0.784810126582278
20534;San Vicente Coatlán;0.914476614699332
20535;San Vicente Lachixío;0.767388825541619
20536;San Vicente Nuñú;0.927083333333333
20537;Silacayoápam;0.827425175122055
20538;Sitio de Xitlapehua;0.887179487179487
20539;Soledad Etla;0.577943925233645
20540;Villa de Tamazulápam del Progreso;0.546913580246914
20541;Tanetze de Zaragoza;0.865777080062794
20542;Taniche;0.902752293577982
20543;Tataltepec de Valdés;0.909833155839546
20544;Teococuilco de Marcos Pérez;0.831700801424755
20545;Teotitlán de Flores Magón;0.574870197300104
20546;Teotitlán del Valle;0.774267515923567
20547;Teotongo;0.809815950920245
20548;Tepelmeme Villa de Morelos;0.85427135678392
20549;Tezoatlán de Segura y Luna;0.874298540965208
20550;San Jerónimo Tlacochahuaya;0.676918483129292
20551;Tlacolula de Matamoros;0.668741949334478
20552;Tlacotepec Plumas;0.853372434017595
20553;Tlalixtac de Cabrera;0.643470601189165
20554;Totontepec Villa de Morelos;0.860805860805861
20555;Trinidad Zaachila;0.792442788717403
20556;La Trinidad Vista Hermosa;0.820388349514563
20557;Unión Hidalgo;0.576950954336796
20558;Valerio Trujano;0.751565762004175
20559;San Juan Bautista Valle Nacional;0.770634622606083
20560;Villa Díaz Ordaz;0.891623036649215
20561;Yaxe;0.808823529411765
20562;Magdalena Yodocono de Porfirio Díaz;0.760705289672544
20563;Yogana;0.893687707641196
20564;Yutanduchi de Guerrero;0.85752688172043
20565;Villa de Zaachila;0.614780378326387
20566;San Mateo Yucutindó;0.903765690376569
20567;Zapotitlán Lagunas;0.909853249475891
20568;Zapotitlán Palmas;0.797145769622834
20569;Santa Inés de Zaragoza;0.839271575613618
20570;Zimatlán de Álvarez;0.67569573283859
20901;Silacayoapam;.
20902;Huajuapam;.
20903;Coixtlahuaca;.
20904;Teotitlán;.
20905;Cuicatlán;.
20906;Tuxtepec;.
20907;Choapam;.
20908;Juxtlahuaca;.
20909;Teposcolula;.
20910;Nochixtlán;.
20911;Etla;.
20912;Benemerito Distrito de Ixtlán de Juárez;.
20913;Villa Alta;.
20914;Mixe;.
20915;Putla;.
20916;Tlaxiaco;.
20917;Zaachila;.
20918;Zimatlán;.
20919;Centro;.
20920;Tlacolula;.
20921;Jamiltepec;.
20922;Juquila;.
20923;Sola de Vega;.
20924;Ejutla;.
20925;Ocotlán;.
20926;Miahuatlán;.
20927;Yautepec;.
20928;Tehuantepec;.
20929;Juchitán;.
20930;Pochutla;.
20996;No especificado;.
20997;Otros estados;.
21001;Acajete;0.762136798411839
21002;Acateno;0.765873725630478
21003;Acatlán;0.624747449859557
21004;Acatzingo;0.756574657683112
21005;Acteopan;0.876216216216216
21006;Ahuacatlán;0.911698852504898
21007;Ahuatlán;0.847115384615385
21008;Ahuazotepec;0.635948070945328
21009;Ahuehuetitla;0.688185926404132
21010;Ajalpan;0.842791934730259
21011;Albino Zertuche;0.788135593220339
21012;Aljojuca;0.776196319018405
21013;Altepexi;0.826794821498627
21014;Amixtlán;0.858836206896552
21015;Amozoc;0.574547252289759
21016;Aquixtla;0.814772467413675
21017;Atempan;0.772128823171967
21018;Atexcal;0.817044928207504
21019;Atlixco;0.599150695647315
21020;Atoyatempan;0.75564681724846
21021;Atzala;0.700887198986058
21022;Atzitzihuacán;0.871534615967278
21023;Atzitzintla;0.873608382449247
21024;Axutla;0.817945383615085
21025;Ayotoxco de Guerrero;0.734417965169569
21026;Calpan;0.792751981879955
21027;Caltepec;0.853875042676681
21028;Camocuautla;0.90625
21029;Caxhuacan;0.711677282377919
21030;Coatepec;0.914512922465209
21031;Coatzingo;0.904581955597544
21032;Cohetzala;0.767441860465116
21033;Cohuecan;0.717701504049364
21034;Coronango;0.646042296072508
21035;Coxcatlán;0.651269393511989
21036;Coyomeapan;0.933639758690032
21037;Coyotepec;0.718867924528302
21038;Cuapiaxtla de Madero;0.781661737026082
21039;Cuautempan;0.819534155412018
21040;Cuautinchán;0.792630241423126
21041;Cuautlancingo;0.496340562680454
21042;Cuayuca de Andrade;0.804097311139565
21043;Cuetzalan del Progreso;0.795873968492123
21044;Cuyoaco;0.730990645238666
21045;Chalchicomula de Sesma;0.69137364027321
21046;Chapulco;0.782608695652174
21047;Chiautla;0.660864010221193
21048;Chiautzingo;0.677922814982974
21049;Chiconcuautla;0.92016436747872
21050;Chichiquila;0.92883079157589
21051;Chietla;0.676303677554851
21052;Chigmecatitlán;0.842233009708738
21053;Chignahuapan;0.744813857651743
21054;Chignautla;0.831441782261454
21055;Chila;0.779951939581188
21056;Chila de la Sal;0.827041264266901
21057;Honey;0.816488004083716
21058;Chilchotla;0.931512882624972
21059;Chinantla;0.771517027863777
21060;Domingo Arenas;0.850570962479609
21061;Eloxochitlán;0.950827897641746
21062;Epatlán;0.759071117561684
21063;Esperanza;0.726121696373694
21064;Francisco Z. Mena;0.763329537219174
21065;General Felipe Ángeles;0.851786553831688
21066;Guadalupe;0.811238532110092
21067;Guadalupe Victoria;0.761387526278907
21068;Hermenegildo Galeana;0.879922111639983
21069;Huaquechula;0.854790231684408
21070;Huatlatlauca;0.894248188405797
21071;Huauchinango;0.590407377098262
21072;Huehuetla;0.870984037179228
21073;Huehuetlán el Chico;0.742723679482573
21074;Huejotzingo;0.564517664984287
21075;Hueyapan;0.807499102978113
21076;Hueytamalco;0.821664862263924
21077;Hueytlalpan;0.913678197397652
21078;Huitzilan de Serdán;0.904873844225043
21079;Huitziltepec;0.699928212491027
21080;Atlequizayan;0.890538033395176
21081;Ixcamilpa de Guerrero;0.8589329021827
21082;Ixcaquixtla;0.585846592258371
21083;Ixtacamaxtitlán;0.818832704724158
21084;Ixtepec;0.873542368489246
21085;Izúcar de Matamoros;0.625115093136908
21086;Jalpan;0.766595001343725
21087;Jolalpan;0.853974121996303
21088;Jonotla;0.791917167668671
21089;Jopala;0.816388668255229
21090;Juan C. Bonilla;0.669731096299701
21091;Juan Galindo;0.53043331647277
21092;Juan N. Méndez;0.870824812542604
21093;Lafragua;0.871024049650892
21094;Libres;0.657960282733086
21095;La Magdalena Tlatlauquitepec;0.504132231404959
21096;Mazapiltepec de Juárez;0.751025991792066
21097;Mixtla;0.572831423895254
21098;Molcaxac;0.748403221327409
21099;Cañada Morelos;0.843246957204554
21100;Naupan;0.861650485436893
21101;Nauzontla;0.794247787610619
21102;Nealtican;0.820206981231363
21103;Nicolás Bravo;0.827508090614887
21104;Nopalucan;0.736852044188462
21105;Ocotepec;0.762306610407876
21106;Ocoyucan;0.793485086342229
21107;Olintla;0.880382775119617
21108;Oriental;0.663649706457926
21109;Pahuatlán;0.804381694255112
21110;Palmar de Bravo;0.82035466461064
21111;Pantepec;0.771163785421493
21112;Petlalcingo;0.823379461034232
21113;Piaxtla;0.779373743177248
21114;Puebla;0.373220696105079
21115;Quecholac;0.856015779092702
21116;Quimixtlán;0.927945284654658
21117;Rafael Lara Grajales;0.586396234872255
21118;Los Reyes de Juárez;0.812201857896058
21119;San Andrés Cholula;0.553741185874561
21120;San Antonio Cañada;0.894591393604422
21121;San Diego la Mesa Tochimiltzingo;0.904320987654321
21122;San Felipe Teotlalcingo;0.677260688611426
21123;San Felipe Tepatlán;0.913249211356467
21124;San Gabriel Chilac;0.791801510248112
21125;San Gregorio Atzompa;0.630146231721035
21126;San Jerónimo Tecuanipan;0.821571238348868
21127;San Jerónimo Xayacatlán;0.804444444444444
21128;San José Chiapa;0.774924471299094
21129;San José Miahuatlán;0.828232971372162
21130;San Juan Atenco;0.75764288879043
21131;San Juan Atzompa;0.759815242494226
21132;San Martín Texmelucan;0.501374720559139
21133;San Martín Totoltepec;0.730909090909091
21134;San Matías Tlalancaleca;0.644484233562121
21135;San Miguel Ixitlán;0.825688073394495
21136;San Miguel Xoxtla;0.446100347739692
21137;San Nicolás Buenos Aires;0.85021186440678
21138;San Nicolás de los Ranchos;0.787696422601137
21139;San Pablo Anicano;0.739712444224095
21140;San Pedro Cholula;0.514986804071886
21141;San Pedro Yeloixtlahuaca;0.718021873514028
21142;San Salvador el Seco;0.767769176636172
21143;San Salvador el Verde;0.595953715159013
21144;San Salvador Huixcolotla;0.774609312067021
21145;San Sebastián Tlacotepec;0.922305764411028
21146;Santa Catarina Tlaltempan;0.885767790262172
21147;Santa Inés Ahuatempan;0.807713806595864
21148;Santa Isabel Cholula;0.816801619433198
21149;Santiago Miahuatlán;0.726908104282175
21150;Huehuetlán el Grande;0.825692825692826
21151;Santo Tomás Hueyotlipan;0.656272147413182
21152;Soltepec;0.804714330315329
21153;Tecali de Herrera;0.659229799204578
21154;Tecamachalco;0.657845100258263
21155;Tecomatlán;0.716589861751152
21156;Tehuacán;0.561101019980439
21157;Tehuitzingo;0.752404171745903
21158;Tenampulco;0.742485419470615
21159;Teopantlán;0.900543109300747
21160;Teotlalco;0.75703564727955
21161;Tepanco de López;0.756456799087232
21162;Tepango de Rodríguez;0.769653423499577
21163;Tepatlaxco de Hidalgo;0.764326560408809
21164;Tepeaca;0.657057189227849
21165;Tepemaxalco;0.941077441077441
21166;Tepeojuma;0.793348205232204
21167;Tepetzintla;0.893584325777949
21168;Tepexco;0.8237461037121
21169;Tepexi de Rodríguez;0.74501692365551
21170;Tepeyahualco;0.782352274016105
21171;Tepeyahualco de Cuauhtémoc;0.661590524534687
21172;Tetela de Ocampo;0.793400980189135
21173;Teteles de Avila Castillo;0.399379057296077
21174;Teziutlán;0.537308850898904
21175;Tianguismanalco;0.844995408631772
21176;Tilapa;0.724088780289147
21177;Tlacotepec de Benito Juárez;0.832487083556031
21178;Tlacuilotepec;0.836863363215447
21179;Tlachichuca;0.751319487284941
21180;Tlahuapan;0.700032358968828
21181;Tlaltenango;0.642400243679561
21182;Tlanepantla;0.734685430463576
21183;Tlaola;0.875512448755124
21184;Tlapacoya;0.863264730758387
21185;Tlapanalá;0.875359934183464
21186;Tlatlauquitepec;0.684336215942396
21187;Tlaxco;0.798229138717467
21188;Tochimilco;0.866913319238901
21189;Tochtepec;0.692490824322984
21190;Totoltepec de Guerrero;0.756718528995757
21191;Tulcingo;0.829650395778364
21192;Tuzamapan de Galeana;0.748432601880878
21193;Tzicatlacoyan;0.822246455834242
21194;Venustiano Carranza;0.672946345360138
21195;Vicente Guerrero;0.907107609730759
21196;Xayacatlán de Bravo;0.705190989226249
21197;Xicotepec;0.674033415186095
21198;Xicotlán;0.566013071895425
21199;Xiutetelco;0.822601990908568
21200;Xochiapulco;0.794045676998369
21201;Xochiltepec;0.87611082070047
21202;Xochitlán de Vicente Suárez;0.865033407572383
21203;Xochitlán Todos Santos;0.815318302387268
21204;Yaonáhuac;0.639261320516064
21205;Yehualtepec;0.826176059618072
21206;Zacapala;0.830991569650743
21207;Zacapoaxtla;0.694390026714159
21208;Zacatlán;0.645467547839811
21209;Zapotitlán;0.770439626019495
21210;Zapotitlán de Méndez;0.741013824884793
21211;Zaragoza;0.516652639172779
21212;Zautla;0.83696673557602
21213;Zihuateutla;0.809887936717205
21214;Zinacatepec;0.819288174512055
21215;Zongozotla;0.716089466089466
21216;Zoquiapan;0.849423193685489
21217;Zoquitlán;0.923344947735192
21996;No especificado;.
21997;Otros estados;.
21998;Otros municipios;.
22001;Amealco de Bonfil;0.792929292929293
22002;Pinal de Amoles;0.829098651525905
22003;Arroyo Seco;0.802923659989172
22004;Cadereyta de Montes;0.761247969231789
22005;Colón;0.755960627050674
22006;Corregidora;0.442403063466488
22007;Ezequiel Montes;0.700908291825374
22008;Huimilpan;0.832656376929326
22009;Jalpan de Serra;0.732575578182966
22010;Landa de Matamoros;0.831349755512501
22011;El Marqués;0.695502220542379
22012;Pedro Escobedo;0.616747604672529
22013;Peñamiller;0.79369717207555
22014;Querétaro;0.368590052037734
22015;San Joaquín;0.757906976744186
22016;San Juan del Río;0.516409123070607
22017;Tequisquiapan;0.607019783024888
22018;Tolimán;0.721622889305816
22996;No especificado;.
22997;Otros estados;.
23001;Cozumel;0.466894146574002
23002;Felipe Carrillo Puerto;0.669649749821301
23003;Isla Mujeres;0.507173111080749
23004;Othón P. Blanco;0.515268219315437
23005;Benito Juárez;0.407851102787273
23006;José María Morelos;0.729935726067914
23007;Lázaro Cárdenas;0.71674098094852
23008;Solidaridad;0.509385520866132
23009;Tulum;.
23010;Bacalar;.
23996;No especificado;.
23997;Otros estados;.
23998;Otros municipios;.
24001;Ahualulco;0.773163791570336
24002;Alaquines;0.85602593440122
24003;Aquismón;0.844651631598841
24004;Armadillo de los Infante;0.815600624024961
24005;Cárdenas;0.662531223980017
24006;Catorce;0.731921824104235
24007;Cedral;0.634828071586568
24008;Cerritos;0.664986117200058
24009;Cerro de San Pedro;0.578558225508318
24010;Ciudad del Maíz;0.751252626474867
24011;Ciudad Fernández;0.703114727153189
24012;Tancanhuitz;0.69565960355434
24013;Ciudad Valles;0.523309628626256
24014;Coxcatlán;0.754145499856225
24015;Charcas;0.67622798543509
24016;Ebano;0.669416141031862
24017;Guadalcázar;0.819040277510118
24018;Huehuetlán;0.742555463281528
24019;Lagunillas;0.82312440645774
24020;Matehuala;0.533736870215417
24021;Mexquitic de Carmona;0.695783560864619
24022;Moctezuma;0.813485040033713
24023;Rayón;0.780880993941883
24024;Rioverde;0.671894740641808
24025;Salinas;0.735495660118776
24026;San Antonio;0.750143157091048
24027;San Ciro de Acosta;0.757316524088249
24028;San Luis Potosí;0.391137473831124
24029;San Martín Chalchicuautla;0.782318150395576
24030;San Nicolás Tolentino;0.821245932124593
24031;Santa Catarina;0.900244897959184
24032;Santa María del Río;0.73642943305187
24033;Santo Domingo;0.795409181636727
24034;San Vicente Tancuayalab;0.702362937958328
24035;Soledad de Graciano Sánchez;0.449201056597237
24036;Tamasopo;0.75418523425268
24037;Tamazunchale;0.70402765311384
24038;Tampacán;0.70123641014709
24039;Tampamolón Corona;0.716907605279698
24040;Tamuín;0.667285210614214
24041;Tanlajás;0.743786226544847
24042;Tanquián de Escobedo;0.633442862358525
24043;Tierra Nueva;0.808709735468778
24044;Vanegas;0.769130150425114
24045;Venado;0.737395192845165
24046;Villa de Arriaga;0.770945250885816
24047;Villa de Guadalupe;0.83809963099631
24048;Villa de la Paz;0.596606132777612
24049;Villa de Ramos;0.867698105722503
24050;Villa de Reyes;0.748872557207282
24051;Villa Hidalgo;0.761533729751897
24052;Villa Juárez;0.824460633230597
24053;Axtla de Terrazas;0.688253175550972
24054;Xilitla;0.793038240649951
24055;Zaragoza;0.75345260514752
24056;Villa de Arista;0.789772011588361
24057;Matlapa;0.747027367096571
24058;El Naranjo;0.679697568519632
24996;No especificado;.
24997;Otros estados;.
24998;Otros municipios;.
25001;Ahome;0.461241276171486
25002;Angostura;0.617422434367542
25003;Badiraguato;0.832622074480032
25004;Concordia;0.706497221763767
25005;Cosalá;0.77491219267436
25006;Culiacán;0.459230049322353
25007;Choix;0.807824373768646
25008;Elota;0.752822828987888
25009;Escuinapa;0.572437607910846
25010;El Fuerte;0.643328907786162
25011;Guasave;0.5789340645452
25012;Mazatlán;0.444488421183336
25013;Mocorito;0.734792374939291
25014;Rosario;0.616916849921917
25015;Salvador Alvarado;0.466850374269968
25016;San Ignacio;0.754118689105403
25017;Sinaloa;0.727034021572813
25018;Navolato;0.671934896669879
25996;No especificado;.
25997;Otros estados;.
25998;Otros municipios;.
26001;Aconchi;0.621798689696248
26002;Agua Prieta;0.532418542241576
26003;Alamos;0.677545613295598
26004;Altar;0.616712271100821
26005;Arivechi;0.706586826347305
26006;Arizpe;0.64622641509434
26007;Atil;0.588932806324111
26008;Bacadéhuachi;0.707877461706783
26009;Bacanora;0.772932330827068
26010;Bacerac;0.715456674473068
26011;Bacoachi;0.68159688412853
26012;Bácum;0.617259873232569
26013;Banámichi;0.597194388777555
26014;Baviácora;0.617404351087772
26015;Bavispe;0.792165397170838
26016;Benjamín Hill;0.557636507517805
26017;Caborca;0.553219705204574
26018;Cajeme;0.412765939955937
26019;Cananea;0.420754805219099
26020;Carbó;0.654398003742982
26021;La Colorada;0.681789137380192
26022;Cucurpe;0.731297709923664
26023;Cumpas;0.551739926739927
26024;Divisaderos;0.64594127806563
26025;Empalme;0.530428226779252
26026;Etchojoa;0.580422409840045
26027;Fronteras;0.563261093911249
26028;Granados;0.531079607415485
26029;Guaymas;0.479874221001903
26030;Hermosillo;0.381306947885977
26031;Huachinera;0.741721854304636
26032;Huásabas;0.65015015015015
26033;Huatabampo;0.54817223985822
26034;Huépac;0.563260340632603
26035;Imuris;0.628223159868729
26036;Magdalena;0.48964745383324
26037;Mazatán;0.595433789954338
26038;Moctezuma;0.518363064008394
26039;Naco;0.574493804774856
26040;Nácori Chico;0.741089441829186
26041;Nacozari de García;0.470594713656388
26042;Navojoa;0.490630826109397
26043;Nogales;0.404646393680753
26044;Onavas;0.755700325732899
26045;Opodepe;0.692977681001633
26046;Oquitoa;0.621875
26047;Pitiquito;0.549314173742652
26048;Puerto Peñasco;0.489123464706753
26049;Quiriego;0.742254153569825
26050;Rayón;0.72280701754386
26051;Rosario;0.714710654407788
26052;Sahuaripa;0.662630966239814
26053;San Felipe de Jesús;0.501718213058419
26054;San Javier;0.7
26055;San Luis Río Colorado;0.52533890789307
26056;San Miguel de Horcasitas;0.787007760850819
26057;San Pedro de la Cueva;0.775147928994083
26058;Santa Ana;0.52574823943662
26059;Santa Cruz;0.647846889952153
26060;Sáric;0.696271186440678
26061;Soyopa;0.666060054595086
26062;Suaqui Grande;0.672131147540984
26063;Tepache;0.647533632286996
26064;Trincheras;0.733274647887324
26065;Tubutama;0.75187969924812
26066;Ures;0.590787119856887
26067;Villa Hidalgo;0.655147588192945
26068;Villa Pesqueira;0.667906976744186
26069;Yécora;0.763289869608826
26070;General Plutarco Elías Calles;0.57859438312142
26071;Benito Juárez;0.574402250351617
26072;San Ignacio Río Muerto;0.626204886796682
26996;No especificado;.
26997;Otros estados;.
26998;Otros municipios;.
27001;Balancán;0.718676122931442
27002;Cárdenas;0.625882568695174
27003;Centla;0.592569397115438
27004;Centro;0.414589634978793
27005;Comalcalco;0.644385026737968
27006;Cunduacán;0.644464009229181
27007;Emiliano Zapata;0.597105482883384
27008;Huimanguillo;0.705888668205486
27009;Jalapa;0.640331693092765
27010;Jalpa de Méndez;0.55188712356974
27011;Jonuta;0.748415605558463
27012;Macuspana;0.604527328450224
27013;Nacajuca;0.531505079570145
27014;Paraíso;0.552618995870463
27015;Tacotalpa;0.686447182387396
27016;Teapa;0.629609726607107
27017;Tenosique;0.642093056964777
27996;No especificado;.
27997;Otros estados;.
27998;Otros municipios;.
28001;Abasolo;0.657250029304888
28002;Aldama;0.718030762321769
28003;Altamira;0.556911156030417
28004;Antiguo Morelos;0.712476140898837
28005;Burgos;0.783444816053512
28006;Bustamante;0.846978139734248
28007;Camargo;0.63703178960418
28008;Casas;0.843009275163174
28009;Ciudad Madero;0.340387597479942
28010;Cruillas;0.823715916296766
28011;Gómez Farías;0.68903803131991
28012;González;0.724713361334998
28013;Güémez;0.722422571064913
28014;Guerrero;0.649826989619377
28015;Gustavo Díaz Ordaz;0.595099818511797
28016;Hidalgo;0.72336115885097
28017;Jaumave;0.721233275159977
28018;Jiménez;0.648398576512455
28019;Llera;0.723274178483485
28020;Mainero;0.750898818695429
28021;El Mante;0.525246439604671
28022;Matamoros;0.467499636786285
28023;Méndez;0.757532689027857
28024;Mier;0.55683547054988
28025;Miguel Alemán;0.5491961414791
28026;Miquihuana;0.850820487319741
28027;Nuevo Laredo;0.474184980883168
28028;Nuevo Morelos;0.727600411946447
28029;Ocampo;0.71573430557138
28030;Padilla;0.648500766031955
28031;Palmillas;0.770700636942675
28032;Reynosa;0.442990224673419
28033;Río Bravo;0.577262499634727
28034;San Carlos;0.787747153984422
28035;San Fernando;0.662834100754707
28036;San Nicolás;0.86535552193646
28037;Soto la Marina;0.736000513742615
28038;Tampico;0.377672814584425
28039;Tula;0.770145152619318
28040;Valle Hermoso;0.575622273543752
28041;Victoria;0.372060734635848
28042;Villagrán;0.78910149750416
28043;Xicoténcatl;0.580029844936093
28996;No especificado;.
28997;Otros estados;.
28998;Otros municipios;.
29001;Amaxac de Guerrero;0.398396244866028
29002;Apetatitlán de Antonio Carvajal;0.371987561544442
29003;Atlangatepec;0.674150664697194
29004;Atltzayanca;0.702622829700776
29005;Apizaco;0.378992208709471
29006;Calpulalpan;0.515879097488293
29007;El Carmen Tequexquitla;0.714439800458406
29008;Cuapiaxtla;0.69193045028979
